Tabela,Modelo,HardDice_Lex_mean,SoftDice_Sem_mean
public.ta_agendado,MISTRAL,0.5555555555555555,0.6722614169120789
public.ta_agendado,OPENAI,0.6666666666666666,0.6666661898295084
public.ta_alergia,DEEPSEEK,0.3333333333333333,0.9773615929815503
public.ta_alergia,GEMINI,0.7777777777777777,0.9710262815157572
public.ta_alergia,MISTRAL,1.0,0.9999991854031881
public.ta_alergia,OPENAI,0.6666666666666666,0.745136539141337
public.ta_alergia_evolucao,DEEPSEEK,0.5555555555555555,0.8141923215654162
public.ta_alergia_evolucao,GEMINI,0.5555555555555555,0.6914918157789441
public.ta_alergia_evolucao,MISTRAL,0.3333333333333333,0.8365144663386875
public.ta_alergia_evolucao,OPENAI,0.3333333333333333,0.8588797979884677
public.ta_animais_domicilio,DEEPSEEK,0.7777777777777777,0.9182247983084784
public.ta_animais_domicilio,GEMINI,0.2222222222222222,0.7783221536212498
public.ta_animais_domicilio,MISTRAL,1.0,0.9999992648760477
public.ta_animais_domicilio,OPENAI,0.5555555555555555,0.8583011693424649
public.ta_antecedente,DEEPSEEK,0.7777777777777777,0.9703607625431485
public.ta_antecedente,GEMINI,0.7777777777777777,0.7777773406770493
public.ta_antecedente,MISTRAL,0.7777777777777777,0.9543676906161838
public.ta_antecedente,OPENAI,0.5555555555555555,0.6797469721900092
public.ta_antecedente_ciap,DEEPSEEK,0.7777777777777777,0.9158627192179362
public.ta_antecedente_ciap,GEMINI,1.0,0.999999483426412
public.ta_antecedente_ciap,MISTRAL,0.7777777777777777,0.9216922057999506
public.ta_antecedente_ciap,OPENAI,1.0,0.9999993443489075
public.ta_antecedente_historico,DEEPSEEK,0.7777777777777777,0.8935124741660224
public.ta_antecedente_historico,GEMINI,0.1111111111111111,0.6412497030364142
public.ta_antecedente_historico,MISTRAL,1.0,0.9999993244806925
public.ta_antecedente_historico,OPENAI,1.0,0.9999992251396179
public.ta_antecedente_item,DEEPSEEK,1.0,0.9999993642171224
public.ta_antecedente_item,GEMINI,0.3333333333333333,0.8565261695120071
public.ta_antecedente_item,MISTRAL,1.0,0.9999995032946268
public.ta_antecedente_item,OPENAI,0.6666666666666666,0.7606464293267993
public.ta_arquivo,DEEPSEEK,0.5555555555555555,0.9071113202306961
public.ta_arquivo,GEMINI,0.4444444444444444,0.8476880060301887
public.ta_arquivo,MISTRAL,0.3333333333333333,0.7997244397799174
public.ta_arquivo,OPENAI,0.6666666666666666,0.7368474337789747
public.ta_arquivo_atendprof,DEEPSEEK,1.0,0.9999996821085612
public.ta_arquivo_atendprof,GEMINI,0.3333333333333333,0.7670169936286079
public.ta_arquivo_atendprof,MISTRAL,0.7777777777777777,0.9679788814650642
public.ta_arquivo_atendprof,OPENAI,1.0,0.9999995430310568
public.ta_atend,DEEPSEEK,0.3333333333333333,0.7533962263001336
