Tabela,ModelPair,HardDice_Lex_mean,SoftDice_Sem_mean
public.rl_cds_atend_odont_tip_vig_buc,MISTRAL__VS__OPENAI,0.3333333333333333,0.7958163089222379
public.rl_cds_atend_odonto_proced,DEEPSEEK__VS__GEMINI,0.0,0.7954051560825772
public.rl_cds_atend_odonto_proced,DEEPSEEK__VS__MISTRAL,0.1111111111111111,0.7756123940149943
public.rl_cds_atend_odonto_proced,DEEPSEEK__VS__OPENAI,0.2222222222222222,0.8368290927675035
public.rl_cds_atend_odonto_proced,GEMINI__VS__MISTRAL,0.1111111111111111,0.7111353211932712
public.rl_cds_atend_odonto_proced,GEMINI__VS__OPENAI,0.1111111111111111,0.7556299037403531
public.rl_cds_atend_odonto_proced,MISTRAL__VS__OPENAI,0.3333333333333333,0.8992078105608622
public.rl_cds_atend_odonto_tipo_cnslt,DEEPSEEK__VS__GEMINI,0.0,0.581359953350491
public.rl_cds_atend_odonto_tipo_cnslt,DEEPSEEK__VS__MISTRAL,0.0,0.6906860603226556
public.rl_cds_atend_odonto_tipo_cnslt,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.7003523023040207
public.rl_cds_atend_odonto_tipo_cnslt,GEMINI__VS__MISTRAL,0.6666666666666667,0.76680539449056
public.rl_cds_atend_odonto_tipo_cnslt,GEMINI__VS__OPENAI,0.26666666666666666,0.6488835493723552
public.rl_cds_atend_odonto_tipo_cnslt,MISTRAL__VS__OPENAI,0.3333333333333333,0.6273325350549487
public.rl_cds_atend_odonto_tipo_encam,DEEPSEEK__VS__GEMINI,0.0,0.5965971483124627
public.rl_cds_atend_odonto_tipo_encam,DEEPSEEK__VS__MISTRAL,0.0,0.7034182548522949
public.rl_cds_atend_odonto_tipo_encam,DEEPSEEK__VS__OPENAI,0.0,0.667460925049252
public.rl_cds_atend_odonto_tipo_encam,GEMINI__VS__MISTRAL,0.1111111111111111,0.6240547365612454
public.rl_cds_atend_odonto_tipo_encam,GEMINI__VS__OPENAI,0.1111111111111111,0.5057056855272364
public.rl_cds_atend_odonto_tipo_encam,MISTRAL__VS__OPENAI,0.3333333333333333,0.7726117438740201
public.rl_cds_atend_odonto_tipo_fornc,DEEPSEEK__VS__GEMINI,0.0,0.45870186885197956
public.rl_cds_atend_odonto_tipo_fornc,DEEPSEEK__VS__MISTRAL,0.6666666666666666,0.7838634186320834
public.rl_cds_atend_odonto_tipo_fornc,DEEPSEEK__VS__OPENAI,0.6666666666666666,0.6666661699612936
public.rl_cds_atend_odonto_tipo_fornc,GEMINI__VS__MISTRAL,0.0,0.45870186885197956
public.rl_cds_atend_odonto_tipo_fornc,GEMINI__VS__OPENAI,0.0,0.45870186885197956
public.rl_cds_atend_odonto_tipo_fornc,MISTRAL__VS__OPENAI,0.6666666666666666,0.6666661699612936
public.rl_cds_aval_eleg_ad_tipo_inelg,DEEPSEEK__VS__GEMINI,0.1259259259259259,0.7048162080623486
public.rl_cds_aval_eleg_ad_tipo_inelg,DEEPSEEK__VS__MISTRAL,0.0,0.6059404267205133
public.rl_cds_aval_eleg_ad_tipo_inelg,DEEPSEEK__VS__OPENAI,0.37777777777777777,0.7502025418811376
public.rl_cds_aval_eleg_ad_tipo_inelg,GEMINI__VS__MISTRAL,0.0,0.6333002342118157
