LLM_Model,Tabela,Variante_A,Variante_B,Comparacao,Runs_Comparados,HardDice_mean,SoftDice_mean,TokensIn_A_mean,TokensIn_B_mean,Delta_TokensIn,RQ
OPENAI,public.ta_tecido_mole,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.6666666666666666,0.6666662295659384,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.ta_vacinacao,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.6666666666666666,0.6666661898295084,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.tb_antecedente,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.6666666666666666,0.8913504282633463,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.tb_ciap_ms,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.421810507774353,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.tb_cidadao,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.6666666666666666,0.8542071382204691,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.tb_cuidado_compartilhado_evol,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.5200796524683634,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.tb_dim_catmat,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.6666666666666666,0.8825180927912394,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.tb_evolucao_odonto,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.3333333333333333,0.5445737242698669,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.tb_evolucao_subjetivo,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.21953290700912476,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.tb_exame_hemoglobina_glicada,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.4,0.7258729696273803,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.tb_exame_prenatal,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,1.0,0.9999993443489075,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.tb_fat_atend_odonto_problemas,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,1.0,0.9999993244806925,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.tb_fat_rel_op_risco_cardio,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.4471048315366109,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.tb_historico_dados_fao,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.4242201844851176,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.tb_justificativa_prontuario,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,1.0,0.9999993046124777,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.tb_lembrete_evolucao,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.3907434542973836,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.tb_medicamento_uso_continuo,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.6666666666666666,0.8593952655792236,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.tb_medicao,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.5037137269973755,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.tb_odontograma,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.3333333333333333,0.7809606790542603,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.tb_problema,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.6674946546554565,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.tb_proced_exame_especifico,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.7734367370605468,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.tb_raca_cor,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.6666666666666666,0.9327242573102316,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.tb_tipo_glicemia,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.8,0.799999189376831,50375.0,22039.0,28336.0,P1_isolated_effects
OPENAI,public.ta_medicamento_catmat,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.6666662494341532,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.ta_tecido_mole,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.6666662295659384,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.ta_vacinacao,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,1.0,0.9999991854031881,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.tb_antecedente,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.8141974210739136,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.tb_ciap_ms,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.3333328763643901,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.tb_cidadao,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.4233510096867879,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.tb_cuidado_compartilhado_evol,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.6666662096977234,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.tb_dim_catmat,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.8113214572270712,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.tb_evolucao_odonto,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.5445737242698669,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.tb_evolucao_subjetivo,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.9476841489473978,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.tb_exame_hemoglobina_glicada,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.7002226829528808,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.tb_exame_prenatal,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.888465404510498,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.tb_fat_atend_odonto_problemas,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,1.0,0.9999993244806925,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.tb_fat_rel_op_risco_cardio,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.2782359719276428,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.tb_historico_dados_fao,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.4366333683331807,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.tb_justificativa_prontuario,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.7991618712743124,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.tb_lembrete_evolucao,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.9010301828384399,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.tb_medicamento_uso_continuo,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.8345444798469543,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.tb_medicao,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.6689186493555704,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.tb_odontograma,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.8042279481887817,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.tb_problema,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.6720806558926901,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.tb_proced_exame_especifico,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,1.0,0.9999997913837433,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.tb_raca_cor,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,1.0,0.9999994039535522,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.tb_tipo_glicemia,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,1.0,0.9999989867210388,38570.0,22039.0,16531.0,P1_isolated_effects
OPENAI,public.ta_medicamento_catmat,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.6666662494341532,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.ta_tecido_mole,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.6666662295659384,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.ta_vacinacao,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.6666661898295084,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.tb_antecedente,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,1.0,0.999999205271403,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.tb_ciap_ms,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.8491988182067871,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.tb_cidadao,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.6563124457995096,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.tb_cuidado_compartilhado_evol,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.5439349015553793,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.tb_dim_catmat,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.8825180927912394,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.tb_evolucao_odonto,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.8240865270296732,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.tb_evolucao_subjetivo,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.4835655689239502,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.tb_exame_hemoglobina_glicada,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.7288906574249268,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.tb_exame_prenatal,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,1.0,0.9999993443489075,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.tb_fat_atend_odonto_problemas,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,1.0,0.9999993244806925,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.tb_fat_rel_op_risco_cardio,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.333333154519399,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.tb_historico_dados_fao,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.49194298187891644,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.tb_justificativa_prontuario,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,1.0,0.9999993046124777,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.tb_lembrete_evolucao,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,1.0,0.9999991059303284,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.tb_medicamento_uso_continuo,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.8589617808659872,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.tb_medicao,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.4637073874473572,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.tb_odontograma,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.788213849067688,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.tb_problema,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.6674946546554565,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.tb_proced_exame_especifico,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.7734367370605468,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.tb_raca_cor,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,1.0,0.9999994039535522,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.tb_tipo_glicemia,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.5,0.8474290668964386,33734.0,22039.0,11695.0,P1_isolated_effects
OPENAI,public.ta_medicamento_catmat,v04_plus_numeric_stats,v00_baseline,numeric_stats sozinho,1,1.0,0.9999993642171224,29876.0,22039.0,7837.0,P2_numeric_stats
OPENAI,public.ta_tecido_mole,v04_plus_numeric_stats,v00_baseline,numeric_stats sozinho,1,0.6666666666666666,0.9366782506306967,29876.0,22039.0,7837.0,P2_numeric_stats
OPENAI,public.ta_vacinacao,v04_plus_numeric_stats,v00_baseline,numeric_stats sozinho,1,0.6666666666666666,0.8797890146573385,29876.0,22039.0,7837.0,P2_numeric_stats
OPENAI,public.tb_antecedente,v04_plus_numeric_stats,v00_baseline,numeric_stats sozinho,1,0.3333333333333333,0.575564424196879,29876.0,22039.0,7837.0,P2_numeric_stats
OPENAI,public.tb_ciap_ms,v04_plus_numeric_stats,v00_baseline,numeric_stats sozinho,1,1.0,0.9999991456667582,29876.0,22039.0,7837.0,P2_numeric_stats
OPENAI,public.tb_cidadao,v04_plus_numeric_stats,v00_baseline,numeric_stats sozinho,1,0.0,0.6771761973698934,29876.0,22039.0,7837.0,P2_numeric_stats
OPENAI,public.tb_cuidado_compartilhado_evol,v04_plus_numeric_stats,v00_baseline,numeric_stats sozinho,1,0.0,0.5730159481366476,29876.0,22039.0,7837.0,P2_numeric_stats
OPENAI,public.tb_dim_catmat,v04_plus_numeric_stats,v00_baseline,numeric_stats sozinho,1,1.0,0.9999995827674866,29876.0,22039.0,7837.0,P2_numeric_stats
OPENAI,public.tb_evolucao_odonto,v04_plus_numeric_stats,v00_baseline,numeric_stats sozinho,1,1.0,0.9999993642171224,29876.0,22039.0,7837.0,P2_numeric_stats
