Pergunta;Comparacao;SoftDice;Impacto;Impacto_%;Variante_A;Variante_B;Ruido;Modelo
P5;nullable+numeric_stats vs numeric_stats;0,867282870567406;0,05171712943259399;5,627544007899237;v14_nullable_plus_numeric_stats;v04_plus_numeric_stats;0,919;DEEPSEEK
P5;nullable isolado vs baseline;0,859962957573067;0,059037042426933084;6,42405249476965;v03_plus_nullable;v00_baseline;0,919;DEEPSEEK
P7;v00_baseline vs Full;0,68642571602334;0,23257428397666002;25,307321433804137;v00_baseline;v01_full;0,919;DEEPSEEK
P7;v02_plus_fk vs Full;0,6987817624905827;0,22021823750941738;23,962811480894164;v02_plus_fk;v01_full;0,919;DEEPSEEK
P7;v03_plus_nullable vs Full;0,6774938536904601;0,24150614630953993;26,279232460232855;v03_plus_nullable;v01_full;0,919;DEEPSEEK
P7;v04_plus_numeric_stats vs Full;0,7120036940288225;0,20699630597117757;22,524081172054142;v04_plus_numeric_stats;v01_full;0,919;DEEPSEEK
P7;v05_plus_sample_values vs Full;0,7357051053346103;0,18329489466538973;19,945037504394964;v05_plus_sample_values;v01_full;0,919;DEEPSEEK
P7;v06_plus_frequent_values vs Full;0,7660740149460533;0,15292598505394672;16,640477154945234;v06_plus_frequent_values;v01_full;0,919;DEEPSEEK
P7;v07_plus_sample_rows vs Full;0,7475510174603933;0,17144898253960672;18,656037273080166;v07_plus_sample_rows;v01_full;0,919;DEEPSEEK
P7;v08_fk_plus_sample_values vs Full;0,8552560151675851;0,06374398483241495;6,936233387640364;v08_fk_plus_sample_values;v01_full;0,919;DEEPSEEK
P7;v09_fk_plus_frequent_values vs Full;0,809764013100418;0,10923598689958203;11,886396833469208;v09_fk_plus_frequent_values;v01_full;0,919;DEEPSEEK
P7;v10_fk_plus_sample_and_frequent vs Full;0,8572786017429684;0,0617213982570316;6,71614779728309;v10_fk_plus_sample_and_frequent;v01_full;0,919;DEEPSEEK
P7;v11_fk_plus_sample_rows vs Full;0,7374794011075602;0,18152059889243988;19,75196941158214;v11_fk_plus_sample_rows;v01_full;0,919;DEEPSEEK
P7;v12_nullable_plus_sample_values vs Full;0,7508338443582069;0,16816615564179316;18,29881998278489;v12_nullable_plus_sample_values;v01_full;0,919;DEEPSEEK
P7;v13_nullable_plus_frequent_values vs Full;0,7524095385712997;0,16659046142870038;18,127362505843347;v13_nullable_plus_frequent_values;v01_full;0,919;DEEPSEEK
P7;v14_nullable_plus_numeric_stats vs Full;0,6936969142266012;0,22530308577339886;24,516113794711515;v14_nullable_plus_numeric_stats;v01_full;0,919;DEEPSEEK
P7;v15_sample_rows_vs_sample_values vs Full;0,8182273751763761;0,10077262482362392;10,965465160350806;v15_sample_rows_vs_sample_values;v01_full;0,919;DEEPSEEK
P7;v16_sample_rows_vs_frequent_values vs Full;0,829470139907818;0,089529860092182;9,742095766287486;v16_sample_rows_vs_frequent_values;v01_full;0,919;DEEPSEEK
P7;v17_sample_rows_plus_both_values vs Full;0,8571025388620189;0,061897461137981113;6,735305890966388;v17_sample_rows_plus_both_values;v01_full;0,919;DEEPSEEK
P7;v18_fk_nullable_sample_values vs Full;0,8384273448751162;0,08057265512488387;8,767427108257223;v18_fk_nullable_sample_values;v01_full;0,919;DEEPSEEK
P7;v19_fk_nullable_frequent_values vs Full;0,7824600380189297;0,13653996198107032;14,85744961709144;v19_fk_nullable_frequent_values;v01_full;0,919;DEEPSEEK
P7;v20_fk_nullable_both_values vs Full;0,8724759542746444;0,04652404572535562;5,062464170332494;v20_fk_nullable_both_values;v01_full;0,919;DEEPSEEK
P7;v21_fk_nullable_sample_rows vs Full;0,7495056853852633;0,16949431461473674;18,443342177882123;v21_fk_nullable_sample_rows;v01_full;0,919;DEEPSEEK
P7;v22_fk_nullable_sample_rows_plus_frequent vs Full;0,7986634921523977;0,1203365078476023;13,094288122698835;v22_fk_nullable_sample_rows_plus_frequent;v01_full;0,919;DEEPSEEK
P7;v23_fk_nullable_sample_rows_plus_sample_values vs Full;0,8193672353770435;0,09963276462295656;10,84143249433695;v23_fk_nullable_sample_rows_plus_sample_values;v01_full;0,919;DEEPSEEK
P7;v24_full_no_numeric_stats vs Full;0,8536459197170894;0,06535408028291068;7,111434198358071;v24_full_no_numeric_stats;v01_full;0,919;DEEPSEEK
P7;v25_full_no_sample_rows vs Full;0,8444883792106449;0,07451162078935514;8,107902153357468;v25_full_no_sample_rows;v01_full;0,919;DEEPSEEK
P1;FK vs baseline;0,7476730594571217;0,14832694054287832;16,554346042731954;v02_plus_fk;v00_baseline;0,896;MISTRAL
P1;nullable vs baseline;0,8651032218720925;0,030896778127907476;3,4483011303468163;v03_plus_nullable;v00_baseline;0,896;MISTRAL
P1;numeric_stats vs baseline;0,8230616720828277;0,07293832791717236;8,140438383612986;v04_plus_numeric_stats;v00_baseline;0,896;MISTRAL
P1;sample_values vs baseline;0,7152969893869988;0,1807030106130012;20,167746720201027;v05_plus_sample_values;v00_baseline;0,896;MISTRAL
P1;frequent_values vs baseline;0,7152934389068388;0,1807065610931612;20,168142979147454;v06_plus_frequent_values;v00_baseline;0,896;MISTRAL
P1;sample_rows vs baseline;0,7707591454077418;0,1252408545922582;13,977773950028816;v07_plus_sample_rows;v00_baseline;0,896;MISTRAL
P2;numeric_stats sozinho;0,8230616720828277;0,07293832791717236;8,140438383612986;v04_plus_numeric_stats;v00_baseline;0,896;MISTRAL
