Comparacao,Variante_A,Variante_B,N_Tabelas,HardDice_mean,SoftDice_mean,SoftDice_std,TokensIn_A,TokensIn_B,Delta_TokensIn
rows+sample_val vs sample_val,v15_sample_rows_vs_sample_values,v05_plus_sample_values,25,0.576,0.7945244949658712,0.21271799685031442,82376.0,64762.0,17614.0
rows+sample_val vs rows,v15_sample_rows_vs_sample_values,v07_plus_sample_rows,25,0.576,0.7909171433448792,0.1716288161312018,82376.0,47022.0,35354.0
rows+ambos vs rows,v17_sample_rows_plus_both_values,v07_plus_sample_rows,25,0.5466666666666666,0.7751475874582927,0.17618802834347164,116031.0,47022.0,69009.0
rows+freq_val vs rows,v16_sample_rows_vs_frequent_values,v07_plus_sample_rows,25,0.6,0.766548928419749,0.21863790546787418,83005.0,47022.0,35983.0
full vs full-sem-rows,v01_full,v25_full_no_sample_rows,25,0.5466666666666666,0.7518719506263732,0.22511331575912172,160713.0,142563.0,18150.0
rows vs sample_values,v07_plus_sample_rows,v05_plus_sample_values,25,0.4666666666666666,0.7245584201812744,0.2145946394851315,47022.0,64762.0,-17740.0
rows vs frequent_values,v07_plus_sample_rows,v06_plus_frequent_values,25,0.48,0.7173056499163311,0.21252226330522797,47022.0,65391.0,-18369.0
