Tabela,Modelo,HardDice_Lex_mean,SoftDice_Sem_mean
public.ta_atend_obs_responsavel,OPENAI,1.0,0.9999994436899821
public.ta_atend_proced,DEEPSEEK,1.0,0.9999993244806925
public.ta_atend_proced,MISTRAL,1.0,0.9999994238217672
public.ta_atend_proced,OPENAI,0.7777777777777777,0.9612405101458231
public.ta_atend_prof,DEEPSEEK,1.0,0.999999483426412
public.ta_atend_prof,MISTRAL,0.7777777777777777,0.7777774002816941
public.ta_atend_prof,OPENAI,0.7777777777777777,0.9413132137722439
public.ta_atend_prof_conduta,DEEPSEEK,1.0,0.9999995827674866
public.ta_atend_prof_conduta,MISTRAL,0.3333333333333333,0.8276418116357592
public.ta_atend_prof_conduta,OPENAI,0.7777777777777777,0.9413130548265246
public.ta_atend_prof_obs,DEEPSEEK,1.0,0.9999992648760477
public.ta_atend_prof_obs,MISTRAL,0.7777777777777777,0.7777771618631152
public.ta_atend_prof_obs,OPENAI,1.0,0.9999993642171224
public.ta_atend_prof_odonto,DEEPSEEK,0.7777777777777777,0.9900271031591629
public.ta_atend_prof_odonto,MISTRAL,1.0,0.9999994436899821
public.ta_atend_prof_odonto,OPENAI,1.0,0.9999994436899821
public.ta_atend_prof_odonto_tipo_encm,DEEPSEEK,0.2222222222222222,0.7485270301500956
public.ta_atend_prof_odonto_tipo_encm,MISTRAL,0.5555555555555555,0.8646263612641228
public.ta_atend_prof_odonto_tipo_encm,OPENAI,0.7777777777777777,0.9458678364753723
public.ta_atend_prof_odonto_tipo_frnc,DEEPSEEK,0.1111111111111111,0.5628718866242303
public.ta_atend_prof_odonto_tipo_frnc,MISTRAL,1.0,0.9999992847442627
public.ta_atend_prof_odonto_tipo_frnc,OPENAI,1.0,0.9999993642171224
public.ta_atend_prof_pre_natal,DEEPSEEK,1.0,0.9999992648760477
public.ta_atend_prof_pre_natal,MISTRAL,0.4444444444444444,0.8972247640291849
public.ta_atend_prof_pre_natal,OPENAI,1.0,0.9999993642171224
public.ta_atend_prof_puericultura,DEEPSEEK,1.0,0.9999991854031881
public.ta_atend_prof_puericultura,MISTRAL,0.5555555555555555,0.843944443596734
public.ta_atend_prof_puericultura,OPENAI,1.0,0.999999205271403
public.ta_atend_tipo_servico,DEEPSEEK,1.0,0.9999991456667582
public.ta_atend_tipo_servico,MISTRAL,1.0,0.9999993443489075
public.ta_atend_tipo_servico,OPENAI,0.7777777777777777,0.9784006939993964
public.ta_atestado,DEEPSEEK,0.7777777777777777,0.9895917905701531
public.ta_atestado,MISTRAL,0.7777777777777777,0.9904187122980753
public.ta_atestado,OPENAI,0.7777777777777777,0.9897716773880852
public.ta_atestado_modelo,DEEPSEEK,0.7777777777777777,0.9425536526574029
public.ta_atestado_modelo,MISTRAL,1.0,0.9999992648760477
public.ta_atestado_modelo,OPENAI,0.5555555555555555,0.72058857149548
public.ta_ativ_col_lot_env,DEEPSEEK,1.0,0.9999993046124777
public.ta_ativ_col_lot_env,MISTRAL,1.0,0.9999995430310568
public.ta_ativ_col_lot_env,OPENAI,1.0,0.9999993046124777
public.ta_ativ_col_pratica_saude,DEEPSEEK,1.0,0.9999994238217672
public.ta_ativ_col_pratica_saude,MISTRAL,0.7777777777777777,0.9897717965973748
public.ta_ativ_col_pratica_saude,OPENAI,1.0,0.9999995231628418
public.ta_ativ_col_publico_alvo,DEEPSEEK,1.0,0.9999994238217672
public.ta_ativ_col_publico_alvo,MISTRAL,1.0,0.9999995231628418
public.ta_ativ_col_publico_alvo,OPENAI,0.7777777777777777,0.99082041449017
public.ta_ativ_col_registro_particip,DEEPSEEK,0.3333333333333333,0.9632208347320557
public.ta_ativ_col_registro_particip,MISTRAL,0.3333333333333333,0.797946102089352
public.ta_ativ_col_registro_particip,OPENAI,0.7777777777777777,0.927743567360772
public.ta_ativ_col_tema_reuniao,DEEPSEEK,0.5555555555555555,0.9319481982125177
public.ta_ativ_col_tema_reuniao,MISTRAL,0.7777777777777777,0.9681567086113824
public.ta_ativ_col_tema_reuniao,OPENAI,1.0,0.9999995628992716
public.ta_ativ_col_tema_saude,DEEPSEEK,1.0,0.9999994436899821
public.ta_ativ_col_tema_saude,MISTRAL,1.0,0.9999994436899821
public.ta_ativ_col_tema_saude,OPENAI,1.0,0.9999995430310568
public.ta_ativacao_agendamento_online,DEEPSEEK,1.0,0.9999992847442627
public.ta_ativacao_agendamento_online,MISTRAL,1.0,0.9999991854031881
public.ta_ativacao_agendamento_online,OPENAI,0.7777777777777777,0.9398490720325047
public.ta_atividade_coletiva,DEEPSEEK,0.7777777777777777,0.9782684114244248
public.ta_atividade_coletiva,MISTRAL,0.7777777777777777,0.9486027823554144
public.ta_atividade_coletiva,OPENAI,0.5555555555555555,0.8553689122200012
public.ta_ator_papel,DEEPSEEK,1.0,0.9999996423721313
public.ta_ator_papel,MISTRAL,1.0,0.999999483426412
public.ta_ator_papel,OPENAI,0.5555555555555555,0.555555158191257
public.ta_ator_papel_perfil,DEEPSEEK,1.0,0.9999990860621134
public.ta_ator_papel_perfil,MISTRAL,0.7777777777777777,0.7777773340543112
public.ta_ator_papel_perfil,OPENAI,0.7777777777777777,0.9620010058085123
public.ta_cbo_atend,DEEPSEEK,0.7777777777777777,0.7777773208088345
public.ta_cbo_atend,MISTRAL,1.0,0.9999995628992716
public.ta_cbo_atend,OPENAI,1.0,0.9999991456667582
