Comparacao,Variante_A,Variante_B,N_Tabelas,HardDice_mean,SoftDice_mean,SoftDice_std,TokensIn_A,TokensIn_B,Delta_TokensIn
numeric_stats sozinho,v04_plus_numeric_stats,v00_baseline,25,0.3733333333333333,0.7013605380058289,0.17602980006472702,70822.0,29745.0,41077.0
full vs full-sem-numeric_stats,v01_full,v24_full_no_numeric_stats,25,0.30666666666666664,0.6424708604812622,0.24527471363405554,176374.0,142574.0,33800.0
numeric_stats + nullable vs nullable,v14_nullable_plus_numeric_stats,v03_plus_nullable,25,0.29333333333333333,0.620048619111379,0.2430627045472676,73687.0,32585.0,41102.0
