Comparacao,Variante_A,Variante_B,N_Tabelas,HardDice_mean,SoftDice_mean,SoftDice_std,TokensIn_A,TokensIn_B,Delta_TokensIn
full vs full-sem-numeric_stats,v01_full,v24_full_no_numeric_stats,24,0.5833333333333334,0.8536340023080508,0.15425320604090248,101577.0,94826.0,6751.0
numeric_stats + nullable vs nullable,v14_nullable_plus_numeric_stats,v03_plus_nullable,24,0.5833333333333334,0.8495960214899646,0.17230234600662062,33481.0,25521.0,7960.0
numeric_stats sozinho,v04_plus_numeric_stats,v00_baseline,24,0.4222222222222222,0.8085954218275018,0.1496775431802496,31906.0,24080.0,7826.0
