Comparacao,Variante_A,Variante_B,N_Tabelas,HardDice_mean,SoftDice_mean,SoftDice_std,TokensIn_A,TokensIn_B,Delta_TokensIn
nullable vs baseline,v03_plus_nullable,v00_baseline,24,0.5333333333333333,0.859934504247374,0.1362188337156688,25521.0,24080.0,1441.0
numeric_stats vs baseline,v04_plus_numeric_stats,v00_baseline,24,0.4222222222222222,0.8085954218275018,0.1496775431802496,31906.0,24080.0,7826.0
FK vs baseline,v02_plus_fk,v00_baseline,24,0.4361111111111111,0.7781352711220583,0.13612417848194838,27898.0,24080.0,3818.0
frequent_values vs baseline,v06_plus_frequent_values,v00_baseline,24,0.4611111111111111,0.7379932005372313,0.2195725051510124,40769.0,24080.0,16689.0
sample_rows vs baseline,v07_plus_sample_rows,v00_baseline,24,0.43333333333333335,0.7376874117387665,0.20226443800110216,36713.0,24080.0,12633.0
sample_values vs baseline,v05_plus_sample_values,v00_baseline,24,0.4166666666666667,0.7184046092960569,0.26966184105871194,53194.0,24080.0,29114.0
