Comparacao,Variante_A,Variante_B,N_Tabelas,HardDice_mean,SoftDice_mean,SoftDice_std,TokensIn_A,TokensIn_B,Delta_TokensIn
nullable+numeric_stats vs numeric_stats,v14_nullable_plus_numeric_stats,v04_plus_numeric_stats,24,0.6388888888888888,0.8672570226093134,0.15257105471014354,33481.0,31906.0,1575.0
nullable isolado vs baseline,v03_plus_nullable,v00_baseline,24,0.5333333333333333,0.859934504247374,0.1362188337156688,25521.0,24080.0,1441.0
nullable+sample_val vs sample_val,v12_nullable_plus_sample_values,v05_plus_sample_values,24,0.5694444444444444,0.8473126797212495,0.16122653587569966,54769.0,53194.0,1575.0
nullable+freq_val vs freq_val,v13_nullable_plus_frequent_values,v06_plus_frequent_values,24,0.4861111111111111,0.8222195460564561,0.15543740057362182,42344.0,40769.0,1575.0
