Threshold,F1-Score,Accuracy,Precision,Recall
0.0,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.01,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.02,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.03,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.04,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.05,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.06,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.07,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.08,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.09,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.1,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.11,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.12,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.13,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.14,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.15,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.16,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.17,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.18,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.19,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.2,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.21,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.22,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.23,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.24,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.25,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.26,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.27,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.28,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.29,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.3,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.31,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.32,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.33,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.34,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.35,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.36,0.7777777777777778,0.6363636363636364,0.6363636363636364,1.0
0.37,0.779874213836478,0.6464646464646465,0.6458333333333334,0.9841269841269841
0.38,0.7848101265822786,0.6565656565656566,0.6526315789473685,0.9841269841269841
0.39,0.7922077922077921,0.6767676767676768,0.6703296703296703,0.9682539682539683
0.4,0.810810810810811,0.7171717171717171,0.7058823529411765,0.9523809523809523
0.41,0.7999999999999999,0.7070707070707071,0.7073170731707317,0.9206349206349206
0.42,0.7999999999999999,0.7171717171717171,0.7272727272727273,0.8888888888888888
0.43,0.7913669064748201,0.7070707070707071,0.7236842105263158,0.873015873015873
0.44,0.8088235294117647,0.7373737373737373,0.7534246575342466,0.873015873015873
0.45,0.8059701492537313,0.7373737373737373,0.7605633802816901,0.8571428571428571
0.46,0.8091603053435115,0.7474747474747475,0.7794117647058824,0.8412698412698413
0.47,0.8031496062992126,0.7474747474747475,0.796875,0.8095238095238095
0.48,0.7999999999999999,0.7474747474747475,0.8064516129032258,0.7936507936507936
0.49,0.8032786885245902,0.7575757575757576,0.8305084745762712,0.7777777777777778
0.5,0.8,0.7575757575757576,0.8421052631578947,0.7619047619047619
0.51,0.7899159663865546,0.7474747474747475,0.8392857142857143,0.746031746031746
0.52,0.7826086956521738,0.7474747474747475,0.8653846153846154,0.7142857142857143
0.53,0.7857142857142857,0.7575757575757576,0.8979591836734694,0.6984126984126984
0.54,0.7522935779816514,0.7272727272727273,0.8913043478260869,0.6507936507936508
0.55,0.7169811320754716,0.696969696969697,0.8837209302325582,0.6031746031746031
0.56,0.6796116504854369,0.6666666666666666,0.875,0.5555555555555556
0.57,0.6666666666666666,0.6565656565656566,0.8717948717948718,0.5396825396825397
0.58,0.6262626262626263,0.6262626262626263,0.8611111111111112,0.49206349206349204
0.59,0.6041666666666666,0.6161616161616161,0.8787878787878788,0.4603174603174603
0.6,0.5869565217391304,0.6161616161616161,0.9310344827586207,0.42857142857142855
0.61,0.5555555555555555,0.5959595959595959,0.9259259259259259,0.3968253968253968
0.62,0.5116279069767442,0.5757575757575758,0.9565217391304348,0.3492063492063492
0.63,0.49411764705882355,0.5656565656565656,0.9545454545454546,0.3333333333333333
0.64,0.4578313253012048,0.5454545454545454,0.95,0.30158730158730157
0.65,0.358974358974359,0.494949494949495,0.9333333333333333,0.2222222222222222
0.66,0.27397260273972607,0.46464646464646464,1.0,0.15873015873015872
0.67,0.19999999999999998,0.43434343434343436,1.0,0.1111111111111111
0.68,0.14705882352941177,0.41414141414141414,1.0,0.07936507936507936
0.69,0.0909090909090909,0.3939393939393939,1.0,0.047619047619047616
0.7,0,0.36363636363636365,0,0.0
0.71,0,0.36363636363636365,0,0.0
0.72,0,0.36363636363636365,0,0.0
0.73,0,0.36363636363636365,0,0.0
0.74,0,0.36363636363636365,0,0.0
0.75,0,0.36363636363636365,0,0.0
0.76,0,0.36363636363636365,0,0.0
0.77,0,0.36363636363636365,0,0.0
0.78,0,0.36363636363636365,0,0.0
0.79,0,0.36363636363636365,0,0.0
0.8,0,0.36363636363636365,0,0.0
0.81,0,0.36363636363636365,0,0.0
0.82,0,0.36363636363636365,0,0.0
0.83,0,0.36363636363636365,0,0.0
0.84,0,0.36363636363636365,0,0.0
0.85,0,0.36363636363636365,0,0.0
0.86,0,0.36363636363636365,0,0.0
0.87,0,0.36363636363636365,0,0.0
0.88,0,0.36363636363636365,0,0.0
0.89,0,0.36363636363636365,0,0.0
0.9,0,0.36363636363636365,0,0.0
0.91,0,0.36363636363636365,0,0.0
0.92,0,0.36363636363636365,0,0.0
0.93,0,0.36363636363636365,0,0.0
0.94,0,0.36363636363636365,0,0.0
0.95,0,0.36363636363636365,0,0.0
0.96,0,0.36363636363636365,0,0.0
0.97,0,0.36363636363636365,0,0.0
0.98,0,0.36363636363636365,0,0.0
0.99,0,0.36363636363636365,0,0.0
1.0,0,0.36363636363636365,0,0.0
