Threshold,F1-Score,Accuracy,Precision,Recall
0.0,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.01,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.02,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.03,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.04,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.05,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.06,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.07,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.08,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.09,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.1,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.11,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.12,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.13,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.14,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.15,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.16,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.17,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.18,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.19,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.2,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.21,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.22,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.23,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.24,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.25,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.26,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.27,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.28,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.29,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.3,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.31,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.32,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
