Tabela,Modelo,HardDice_Lex_mean,SoftDice_Sem_mean
magento2.catalog_product_index_price_bundle_opt_tmp,DEEPSEEK,1.0,0.9999994238217672
magento2.catalog_product_index_price_bundle_opt_tmp,MISTRAL,0.5555555555555555,0.7493011090490552
magento2.catalog_product_index_price_bundle_opt_tmp,OPENAI,0.3333333333333333,0.8416507177882724
magento2.catalog_product_index_price_bundle_sel_idx,DEEPSEEK,0.5555555555555555,0.9110036161210803
magento2.catalog_product_index_price_bundle_sel_idx,MISTRAL,0.6666666666666666,0.8981658418973287
magento2.catalog_product_index_price_bundle_sel_idx,OPENAI,1.0,0.9999991456667582
magento2.catalog_product_index_price_bundle_sel_tmp,DEEPSEEK,1.0,0.9999994238217672
magento2.catalog_product_index_price_bundle_sel_tmp,MISTRAL,0.1111111111111111,0.8234608305825127
magento2.catalog_product_index_price_bundle_sel_tmp,OPENAI,1.0,0.9999991456667582
magento2.catalog_product_index_price_bundle_tmp,DEEPSEEK,1.0,0.9999994238217672
magento2.catalog_product_index_price_bundle_tmp,MISTRAL,0.5555555555555555,0.8503029876285129
magento2.catalog_product_index_price_bundle_tmp,OPENAI,1.0,0.9999990860621134
magento2.catalog_product_index_price_cfg_opt_agr_idx,DEEPSEEK,1.0,0.9999993443489075
magento2.catalog_product_index_price_cfg_opt_agr_idx,MISTRAL,0.1111111111111111,0.6381880972120497
magento2.catalog_product_index_price_cfg_opt_agr_idx,OPENAI,0.7777777777777777,0.9059173332320318
magento2.catalog_product_index_price_cfg_opt_agr_tmp,DEEPSEEK,0.3333333333333333,0.8260303139686584
magento2.catalog_product_index_price_cfg_opt_agr_tmp,MISTRAL,0.2222222222222222,0.8288347787327237
magento2.catalog_product_index_price_cfg_opt_agr_tmp,OPENAI,1.0,0.9999991655349731
magento2.catalog_product_index_price_cfg_opt_idx,DEEPSEEK,0.5555555555555555,0.9526573419570923
magento2.catalog_product_index_price_cfg_opt_idx,MISTRAL,1.0,0.9999993840853373
magento2.catalog_product_index_price_cfg_opt_idx,OPENAI,1.0,0.9999992251396179
magento2.catalog_product_index_price_cfg_opt_tmp,DEEPSEEK,0.7777777777777777,0.9689785970581902
magento2.catalog_product_index_price_cfg_opt_tmp,MISTRAL,0.7777777777777777,0.9847547478146024
magento2.catalog_product_index_price_cfg_opt_tmp,OPENAI,1.0,0.9999992251396179
magento2.catalog_product_index_price_downlod_idx,DEEPSEEK,0.5555555555555555,0.855075736840566
magento2.catalog_product_index_price_downlod_idx,MISTRAL,0.3333333333333333,0.7857682440016004
magento2.catalog_product_index_price_downlod_idx,OPENAI,1.0,0.9999992251396179
magento2.catalog_product_index_price_downlod_tmp,DEEPSEEK,1.0,0.9999995032946268
magento2.catalog_product_index_price_downlod_tmp,MISTRAL,1.0,0.9999994436899821
magento2.catalog_product_index_price_downlod_tmp,OPENAI,0.7777777777777777,0.7777770360310873
magento2.catalog_product_index_price_final_idx,DEEPSEEK,0.7777777777777777,0.960991190539466
magento2.catalog_product_index_price_final_idx,MISTRAL,1.0,0.9999993642171224
magento2.catalog_product_index_price_final_idx,OPENAI,1.0,0.9999991059303284
magento2.catalog_product_index_price_final_tmp,DEEPSEEK,1.0,0.9999994238217672
magento2.catalog_product_index_price_final_tmp,MISTRAL,0.2222222222222222,0.6150187916225858
magento2.catalog_product_index_price_final_tmp,OPENAI,1.0,0.9999991059303284
magento2.catalog_product_index_price_idx,DEEPSEEK,0.7777777777777777,0.9925772150357565
magento2.catalog_product_index_price_idx,MISTRAL,0.6666666666666666,0.7515924572944641
magento2.catalog_product_index_price_idx,OPENAI,1.0,0.9999992251396179
magento2.catalog_product_index_price_opt_agr_idx,DEEPSEEK,0.3333333333333333,0.90652557876375
magento2.catalog_product_index_price_opt_agr_idx,MISTRAL,0.3333333333333333,0.8908653259277344
magento2.catalog_product_index_price_opt_agr_idx,OPENAI,0.7777777777777777,0.9906634622149997
magento2.catalog_product_index_price_opt_agr_tmp,DEEPSEEK,0.7777777777777777,0.9827632043096753
magento2.catalog_product_index_price_opt_agr_tmp,MISTRAL,0.3333333333333333,0.6442694001727634
magento2.catalog_product_index_price_opt_agr_tmp,OPENAI,1.0,0.9999990860621134
magento2.catalog_product_index_price_opt_idx,DEEPSEEK,1.0,0.9999994238217672
magento2.catalog_product_index_price_opt_idx,MISTRAL,0.2222222222222222,0.7942681047651504
magento2.catalog_product_index_price_opt_idx,OPENAI,0.7777777777777777,0.9303023351563349
magento2.catalog_product_index_price_opt_tmp,DEEPSEEK,0.5555555555555555,0.9517423510551453
magento2.catalog_product_index_price_opt_tmp,MISTRAL,0.6666666666666666,0.8942903081576029
magento2.catalog_product_index_price_opt_tmp,OPENAI,0.5555555555555555,0.6987474891874524
magento2.catalog_product_index_price_tmp,DEEPSEEK,0.7777777777777777,0.9969334138764275
magento2.catalog_product_index_price_tmp,MISTRAL,0.7777777777777777,0.7777773208088345
magento2.catalog_product_index_price_tmp,OPENAI,0.7777777777777777,0.9527167677879333
magento2.catalog_product_index_tier_price,DEEPSEEK,1.0,0.999999483426412
magento2.catalog_product_index_tier_price,MISTRAL,0.3333333333333333,0.8880221446355184
magento2.catalog_product_index_tier_price,OPENAI,1.0,0.9999992251396179
magento2.catalog_product_index_website,DEEPSEEK,1.0,0.9999992847442627
magento2.catalog_product_index_website,MISTRAL,0.1111111111111111,0.8434921635521783
magento2.catalog_product_index_website,OPENAI,1.0,0.9999992251396179
magento2.catalog_product_link,DEEPSEEK,0.7777777777777777,0.933384550942315
magento2.catalog_product_link,MISTRAL,0.7777777777777777,0.9305199318461949
magento2.catalog_product_link,OPENAI,0.7777777777777777,0.9466298619906107
magento2.catalog_product_link_attribute,DEEPSEEK,0.5555555555555555,0.7145116925239563
magento2.catalog_product_link_attribute,MISTRAL,0.7777777777777777,0.9949335919486151
magento2.catalog_product_link_attribute,OPENAI,1.0,0.9999992251396179
magento2.catalog_product_link_attribute_decimal,DEEPSEEK,0.1111111111111111,0.7474294304847717
magento2.catalog_product_link_attribute_decimal,MISTRAL,0.7777777777777777,0.9686051805814108
magento2.catalog_product_link_attribute_decimal,OPENAI,1.0,0.9999993840853373
magento2.catalog_product_link_attribute_int,DEEPSEEK,1.0,0.9999992648760477
magento2.catalog_product_link_attribute_int,MISTRAL,0.6666666666666666,0.9164951708581711
magento2.catalog_product_link_attribute_int,OPENAI,1.0,0.9999992450078329
magento2.catalog_product_link_attribute_varchar,DEEPSEEK,0.5555555555555555,0.9082154366705152
magento2.catalog_product_link_attribute_varchar,MISTRAL,0.5555555555555555,0.866146617465549
magento2.catalog_product_link_attribute_varchar,OPENAI,1.0,0.9999994436899821
magento2.catalog_product_link_type,DEEPSEEK,0.7777777777777777,0.9869981408119202
magento2.catalog_product_link_type,MISTRAL,0.4444444444444444,0.9000505142741733
magento2.catalog_product_link_type,OPENAI,1.0,0.9999993642171224
magento2.catalog_product_option,DEEPSEEK,0.5555555555555555,0.6835487816068863
magento2.catalog_product_option,MISTRAL,0.6666666666666666,0.666666050752004
magento2.catalog_product_option,OPENAI,1.0,0.9999993443489075
magento2.catalog_product_option_price,DEEPSEEK,0.3333333333333333,0.9427973495589362
magento2.catalog_product_option_price,MISTRAL,1.0,0.9999994436899821
magento2.catalog_product_option_price,OPENAI,0.7777777777777777,0.7777772545814514
magento2.catalog_product_option_title,DEEPSEEK,1.0,0.9999993046124777
magento2.catalog_product_option_title,MISTRAL,0.4444444444444444,0.7985015379057989
magento2.catalog_product_option_title,OPENAI,1.0,0.9999992847442627
magento2.catalog_product_option_type_price,DEEPSEEK,0.4444444444444444,0.9262188341882495
magento2.catalog_product_option_type_price,MISTRAL,0.2222222222222222,0.8257070978482565
magento2.catalog_product_option_type_price,OPENAI,0.3333333333333333,0.6524109244346619
magento2.catalog_product_option_type_title,DEEPSEEK,1.0,0.9999992251396179
