Tabela,ModelPair,HardDice_Lex_mean,SoftDice_Sem_mean
magento2.catalog_product_bundle_stock_index,DEEPSEEK__VS__MISTRAL,0.0,0.5067886003741512
magento2.catalog_product_bundle_stock_index,DEEPSEEK__VS__OPENAI,0.0,0.4941999713579814
magento2.catalog_product_bundle_stock_index,MISTRAL__VS__OPENAI,0.2222222222222222,0.5617064502504135
magento2.catalog_product_entity,DEEPSEEK__VS__MISTRAL,0.0,0.7852195236417983
magento2.catalog_product_entity,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.8541551828384399
magento2.catalog_product_entity,MISTRAL__VS__OPENAI,0.5555555555555556,0.8897355861134
magento2.catalog_product_entity_datetime,DEEPSEEK__VS__MISTRAL,0.0,0.6228630079163444
magento2.catalog_product_entity_datetime,DEEPSEEK__VS__OPENAI,0.0,0.6145709797188087
magento2.catalog_product_entity_datetime,MISTRAL__VS__OPENAI,0.07407407407407407,0.6013354085109852
magento2.catalog_product_entity_decimal,DEEPSEEK__VS__MISTRAL,0.1111111111111111,0.693401676637155
magento2.catalog_product_entity_decimal,DEEPSEEK__VS__OPENAI,0.0,0.64836010005739
magento2.catalog_product_entity_decimal,MISTRAL__VS__OPENAI,0.0,0.6757860603155913
magento2.catalog_product_entity_gallery,DEEPSEEK__VS__MISTRAL,0.0,0.6979101763831245
magento2.catalog_product_entity_gallery,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.579321026802063
magento2.catalog_product_entity_gallery,MISTRAL__VS__OPENAI,0.0,0.7098110715548197
magento2.catalog_product_entity_group_price,DEEPSEEK__VS__MISTRAL,0.0,0.7379504044850668
magento2.catalog_product_entity_group_price,DEEPSEEK__VS__OPENAI,0.0,0.7304572131898668
magento2.catalog_product_entity_group_price,MISTRAL__VS__OPENAI,0.0,0.7179421870796768
magento2.catalog_product_entity_int,DEEPSEEK__VS__MISTRAL,0.2222222222222222,0.8039854897393119
magento2.catalog_product_entity_int,DEEPSEEK__VS__OPENAI,0.2222222222222222,0.5725327045829208
magento2.catalog_product_entity_int,MISTRAL__VS__OPENAI,0.0,0.5183178186416626
magento2.catalog_product_entity_media_gallery,DEEPSEEK__VS__MISTRAL,0.0,0.7451039972128691
magento2.catalog_product_entity_media_gallery,DEEPSEEK__VS__OPENAI,0.0,0.7375300327936808
magento2.catalog_product_entity_media_gallery,MISTRAL__VS__OPENAI,0.0,0.7496962834287574
magento2.catalog_product_entity_media_gallery_value,DEEPSEEK__VS__MISTRAL,0.0,0.5827321807543436
magento2.catalog_product_entity_media_gallery_value,DEEPSEEK__VS__OPENAI,0.0,0.6380459489645781
magento2.catalog_product_entity_media_gallery_value,MISTRAL__VS__OPENAI,0.0,0.4386524226930406
magento2.catalog_product_entity_text,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.627863883972168
magento2.catalog_product_entity_text,DEEPSEEK__VS__OPENAI,0.1111111111111111,0.8456866343816122
magento2.catalog_product_entity_text,MISTRAL__VS__OPENAI,0.2222222222222222,0.6432087090280321
magento2.catalog_product_entity_tier_price,DEEPSEEK__VS__MISTRAL,0.0,0.7434356013933817
magento2.catalog_product_entity_tier_price,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.7666422724723816
magento2.catalog_product_entity_tier_price,MISTRAL__VS__OPENAI,0.0,0.7063418096966214
magento2.catalog_product_entity_varchar,DEEPSEEK__VS__MISTRAL,0.0,0.7369355559349061
magento2.catalog_product_entity_varchar,DEEPSEEK__VS__OPENAI,0.0,0.7981166442235311
magento2.catalog_product_entity_varchar,MISTRAL__VS__OPENAI,0.3333333333333333,0.6023479368951585
magento2.catalog_product_index_eav,DEEPSEEK__VS__MISTRAL,0.07407407407407407,0.7162728905677795
magento2.catalog_product_index_eav,DEEPSEEK__VS__OPENAI,0.0,0.6947317785686917
magento2.catalog_product_index_eav,MISTRAL__VS__OPENAI,0.1111111111111111,0.6925097615630539
magento2.catalog_product_index_eav_decimal,DEEPSEEK__VS__MISTRAL,0.0,0.5265357825491164
magento2.catalog_product_index_eav_decimal,DEEPSEEK__VS__OPENAI,0.2222222222222222,0.6781685948371887
magento2.catalog_product_index_eav_decimal,MISTRAL__VS__OPENAI,0.0,0.6076958091170699
magento2.catalog_product_index_eav_decimal_idx,DEEPSEEK__VS__MISTRAL,0.0,0.40007080413677076
magento2.catalog_product_index_eav_decimal_idx,DEEPSEEK__VS__OPENAI,0.0,0.7142871154679192
magento2.catalog_product_index_eav_decimal_idx,MISTRAL__VS__OPENAI,0.0,0.5182515912585788
magento2.catalog_product_index_eav_decimal_tmp,DEEPSEEK__VS__MISTRAL,0.0,0.5655095842149522
magento2.catalog_product_index_eav_decimal_tmp,DEEPSEEK__VS__OPENAI,0.1111111111111111,0.6869084570142958
magento2.catalog_product_index_eav_decimal_tmp,MISTRAL__VS__OPENAI,0.0,0.5205791393915812
magento2.catalog_product_index_eav_idx,DEEPSEEK__VS__MISTRAL,0.07407407407407407,0.7075818710856967
magento2.catalog_product_index_eav_idx,DEEPSEEK__VS__OPENAI,0.037037037037037035,0.7169000109036764
magento2.catalog_product_index_eav_idx,MISTRAL__VS__OPENAI,0.14814814814814814,0.7557466758622063
magento2.catalog_product_index_eav_tmp,DEEPSEEK__VS__MISTRAL,0.0,0.5604145659340752
magento2.catalog_product_index_eav_tmp,DEEPSEEK__VS__OPENAI,0.0,0.6314888331625196
magento2.catalog_product_index_eav_tmp,MISTRAL__VS__OPENAI,0.0,0.7061989351555154
magento2.catalog_product_index_group_price,DEEPSEEK__VS__MISTRAL,0.0,0.7419890143253185
magento2.catalog_product_index_group_price,DEEPSEEK__VS__OPENAI,0.0,0.7344833811124166
magento2.catalog_product_index_group_price,MISTRAL__VS__OPENAI,0.0,0.6072161992390951
magento2.catalog_product_index_price,DEEPSEEK__VS__MISTRAL,0.0,0.7456338229002777
magento2.catalog_product_index_price,DEEPSEEK__VS__OPENAI,0.0,0.5092373556560941
magento2.catalog_product_index_price,MISTRAL__VS__OPENAI,0.0,0.5309617982970344
magento2.catalog_product_index_price_bundle_idx,DEEPSEEK__VS__MISTRAL,0.0,0.7174472323170414
magento2.catalog_product_index_price_bundle_idx,DEEPSEEK__VS__OPENAI,0.0,0.45328901873694527
magento2.catalog_product_index_price_bundle_idx,MISTRAL__VS__OPENAI,0.0,0.4672701822386848
