Threshold,F1-Score,Accuracy,Precision,Recall
0.0,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.01,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.02,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.03,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.04,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.05,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.06,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.07,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.08,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.09,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.1,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.11,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.12,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.13,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.14,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.15,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.16,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.17,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.18,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.19,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.2,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.21,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.22,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.23,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.24,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.25,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.26,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.27,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.28,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.29,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.3,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.31,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.32,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.33,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.34,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.35,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.36,0.7547169811320755,0.6060606060606061,0.6060606060606061,1.0
0.37,0.7692307692307693,0.6363636363636364,0.625,1.0
0.38,0.7741935483870968,0.6464646464646465,0.631578947368421,1.0
0.39,0.7814569536423841,0.6666666666666666,0.6483516483516484,0.9833333333333333
0.4,0.786206896551724,0.6868686868686869,0.6705882352941176,0.95
0.41,0.7887323943661972,0.696969696969697,0.6829268292682927,0.9333333333333333
0.42,0.8175182481751825,0.7474747474747475,0.7272727272727273,0.9333333333333333
0.43,0.8088235294117647,0.7373737373737373,0.7236842105263158,0.9166666666666666
0.44,0.8270676691729323,0.7676767676767676,0.7534246575342466,0.9166666666666666
0.45,0.8244274809160305,0.7676767676767676,0.7605633802816901,0.9
0.46,0.8281250000000001,0.7777777777777778,0.7794117647058824,0.8833333333333333
0.47,0.8225806451612903,0.7777777777777778,0.796875,0.85
0.48,0.8360655737704918,0.797979797979798,0.8225806451612904,0.85
0.49,0.8403361344537815,0.8080808080808081,0.847457627118644,0.8333333333333334
0.5,0.8376068376068376,0.8080808080808081,0.8596491228070176,0.8166666666666667
0.51,0.8275862068965518,0.797979797979798,0.8571428571428571,0.8
0.52,0.8214285714285715,0.797979797979798,0.8846153846153846,0.7666666666666667
0.53,0.8256880733944955,0.8080808080808081,0.9183673469387755,0.75
0.54,0.7924528301886793,0.7777777777777778,0.9130434782608695,0.7
0.55,0.7572815533980582,0.7474747474747475,0.9069767441860465,0.65
0.56,0.7200000000000001,0.7171717171717171,0.9,0.6
0.57,0.7070707070707071,0.7070707070707071,0.8974358974358975,0.5833333333333334
0.58,0.6666666666666667,0.6767676767676768,0.8888888888888888,0.5333333333333333
0.59,0.6451612903225806,0.6666666666666666,0.9090909090909091,0.5
0.6,0.6067415730337079,0.6464646464646465,0.9310344827586207,0.45
0.61,0.5747126436781609,0.6262626262626263,0.9259259259259259,0.4166666666666667
0.62,0.5301204819277108,0.6060606060606061,0.9565217391304348,0.36666666666666664
0.63,0.5121951219512195,0.5959595959595959,0.9545454545454546,0.35
0.64,0.4749999999999999,0.5757575757575758,0.95,0.31666666666666665
0.65,0.4,0.5454545454545454,1.0,0.25
0.66,0.2857142857142857,0.494949494949495,1.0,0.16666666666666666
0.67,0.208955223880597,0.46464646464646464,1.0,0.11666666666666667
0.68,0.15384615384615385,0.4444444444444444,1.0,0.08333333333333333
0.69,0.09523809523809523,0.42424242424242425,1.0,0.05
0.7,0,0.3939393939393939,0,0.0
0.71,0,0.3939393939393939,0,0.0
0.72,0,0.3939393939393939,0,0.0
0.73,0,0.3939393939393939,0,0.0
0.74,0,0.3939393939393939,0,0.0
0.75,0,0.3939393939393939,0,0.0
0.76,0,0.3939393939393939,0,0.0
0.77,0,0.3939393939393939,0,0.0
0.78,0,0.3939393939393939,0,0.0
0.79,0,0.3939393939393939,0,0.0
0.8,0,0.3939393939393939,0,0.0
0.81,0,0.3939393939393939,0,0.0
0.82,0,0.3939393939393939,0,0.0
0.83,0,0.3939393939393939,0,0.0
0.84,0,0.3939393939393939,0,0.0
0.85,0,0.3939393939393939,0,0.0
0.86,0,0.3939393939393939,0,0.0
0.87,0,0.3939393939393939,0,0.0
0.88,0,0.3939393939393939,0,0.0
0.89,0,0.3939393939393939,0,0.0
0.9,0,0.3939393939393939,0,0.0
0.91,0,0.3939393939393939,0,0.0
0.92,0,0.3939393939393939,0,0.0
0.93,0,0.3939393939393939,0,0.0
0.94,0,0.3939393939393939,0,0.0
0.95,0,0.3939393939393939,0,0.0
0.96,0,0.3939393939393939,0,0.0
0.97,0,0.3939393939393939,0,0.0
0.98,0,0.3939393939393939,0,0.0
0.99,0,0.3939393939393939,0,0.0
1.0,0,0.3939393939393939,0,0.0
